artistName,account_uuid,tour_name,tour_uuid,show_uuid,showDate,showEndDate,state,attendance,capacity,currencyFormat,location
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_98870c5c-e72e-45c3-9fd4-2e18fd19deb7,2023-03-02,2023-03-02,DONE,606,625,USD,"Boulder, CO, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_76ca7c41-6775-4cfc-abe7-805ad2b9dc78,2023-03-04,2023-03-04,DONE,677,625,USD,"Omaha, NE, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_6c44b130-1ef8-4c87-beaf-7ae884cccb7e,2023-03-06,2023-03-06,DONE,480,2300,USD,"Lawrence, KS, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_49c83ad4-d43f-47db-973c-c7d2257aec82,2023-03-07,2023-03-07,DONE,620,700,USD,"Des Moines, IA, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_f85c8df5-df6b-48bf-a22f-5a5983766054,2023-03-08,2023-03-08,DONE,717,1800,USD,"Grand Rapids, MI, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_531ab59a-8a1a-4c3e-839e-ccee3ef50124,2023-03-13,2023-03-13,DONE,725,1500,USD,"Cincinnati, OH, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_c457ace4-68f4-423e-8645-e1eec2ac3e1f,2023-03-14,2023-03-14,DONE,717,1700,USD,"Columbus, OH, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_e8ef5f18-c01f-4507-b332-8bfe70ffe543,2023-03-15,2023-03-15,DONE,511,1100,USD,"Harrisburg, PA, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_f04d595f-4499-4e51-85f5-6f15431bd507,2023-03-17,2023-03-17,DONE,630,950,USD,"Buffalo, NY, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_cb228d49-6e7d-4d3f-a9f5-edd3b3ccac2d,2023-03-18,2023-03-18,DONE,1218,1427,CAD,"Toronto, ON, Canada"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_b37679a3-af7d-4dc3-b548-08ef4682a581,2023-03-20,2023-03-20,DONE,241,750,USD,"South Burlington, VT, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_bfeeda0b-6ac6-42ae-b9f6-e55dfb6aaaed,2023-03-21,2023-03-21,DONE,476,1870,USD,"Portland, ME, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_d9352ed8-a618-4a7d-b018-010e85b0c31d,2023-03-22,2023-03-22,DONE,605,0,USD,"Providence, RI, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_cfd85c7f-9abc-4863-b2e9-2cdcd815b3a1,2023-03-23,2023-03-23,DONE,798,1000,USD,"New Haven, CT, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_bc75c571-922f-440e-98d1-aaa7a088a88d,2023-03-25,2023-03-25,DONE,1204,2500,USD,"Sayreville, NJ, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_f436fa6a-0aa0-466e-87ed-eb5186740f10,2023-03-26,2023-03-26,DONE,867,1500,USD,"Huntington, NY, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_7e360435-3f68-424f-a494-cb43e9a015ac,2023-03-28,2023-03-28,DONE,527,1500,USD,"Baltimore, MD, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_fa1de849-80c3-4516-bfe7-5145a758bd04,2023-03-30,2023-03-30,DONE,553,1500,USD,"Norfolk, VA, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_fb1746de-93dd-492f-aa7f-62ac5619abcf,2023-03-31,2023-03-31,DONE,591,960,USD,"Charleston, SC, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_87da49ec-a679-43c6-9bcb-ef274ee931bd,2023-04-01,2023-04-01,DONE,934,2090,USD,"Raleigh, NC, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_c29173b7-145d-4f23-a805-ae70f9b29ccd,2023-04-03,2023-04-03,DONE,896,2000,USD,"Saint Petersburg, FL, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_3d9f8d89-446e-4574-9aad-472cf2c86fe8,2023-04-04,2023-04-04,DONE,364,0,USD,"Gainesville, Florida, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_510492a6-4a8e-486f-8fc3-6f5503ea6fbb,2023-04-05,2023-04-05,DONE,426,525,USD,"Pensacola, FL, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_ba04ee95-d493-427b-b494-fccb4236b018,2023-04-07,2023-04-07,DONE,533,1600,USD,"Memphis, TN, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_58cd20ed-e7d6-4fab-a041-d59fb964fcaf,2023-04-08,2023-04-08,DONE,590,1300,USD,"Birmingham, AL, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_b93b1fb2-e77a-4584-a8bd-0c817718de9d,2023-04-09,2023-04-09,DONE,421,1300,USD,"Little Rock, AR, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_1b47e2a5-7b37-4da9-9c46-fecece91c8d5,2023-04-11,2023-04-11,DONE,513,0,USD,"Oklahoma City, OK, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_88efe2d7-e909-4a47-9565-9bbfb1bbae43,2023-04-12,2023-04-12,DONE,691,0,USD,"Fort Worth, TX, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_d8d94a7b-1cd5-4cc2-8c70-aa3768af769b,2023-04-14,2023-04-14,DONE,606,0,USD,"San Antonio, TX, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_707ab830-6dbf-4548-b5d2-15e8bab2110d,2023-04-16,2023-04-16,DONE,643,800,USD,"Tucson, AZ, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_1b7c11f0-7f6b-4ce6-93c4-69273790602d,2023-04-17,2023-04-17,DONE,603,0,USD,"San Diego, CA, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Feb - April US 2023,tour_380700c5-ab31-4984-b1ab-fd8b3d586ee2,show_9cb8ea68-8aa2-470c-9506-e897ad50fcdd,2023-04-18,2023-04-18,DONE,1160,1000,USD,"Santa Ana, CA, United States"
JXDN,acct_f2588308-dd4b-4aa5-971d-c8f376fc5a77,Oct 2023 US,tour_054b8bb5-1d11-475e-8af1-03035081f7ce,show_de8b5146-1a0a-4da2-be47-0ad69a1e5118,2023-10-21,2023-10-22,DONE,0,0,USD,"Las Vegas, NV, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,Backroad Baptism Tour 2023 Q4,tour_8d655a76-a30e-4003-85c8-c2d55d2dc111,show_06ab51b3-a761-46f6-a116-bd7d640c4c90,2023-10-03,2023-10-03,DONE,8701,13500,USD,"Charleston, WV, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,Backroad Baptism Tour 2023 Q4,tour_8d655a76-a30e-4003-85c8-c2d55d2dc111,show_edf0a5a0-26e7-441e-8304-80462bb6cfad,2023-10-05,2023-10-05,DONE,6541,7000,USD,"Wilmington, NC, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,Backroad Baptism Tour 2023 Q4,tour_8d655a76-a30e-4003-85c8-c2d55d2dc111,show_1776abae-9ecf-4da6-bbcf-cd8aa26cd2dd,2023-10-06,2023-10-06,DONE,13167,23000,USD,"Greensboro, NC, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,Backroad Baptism Tour 2023 Q4,tour_8d655a76-a30e-4003-85c8-c2d55d2dc111,show_222b1eea-6953-4839-9fc3-eec8446a57db,2023-10-07,2023-10-07,DONE,10000,0,USD,"Bristol, TN, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,Backroad Baptism Tour 2023 Q4,tour_8d655a76-a30e-4003-85c8-c2d55d2dc111,show_941c72c0-9284-4ae5-b633-ae14cbc1d3b5,2023-10-08,2023-10-08,DONE,10438,24000,USD,"Columbia, MD, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,Backroad Baptism Tour 2023 Q4,tour_8d655a76-a30e-4003-85c8-c2d55d2dc111,show_ef3003fe-8ce5-49d8-8562-1a885249085b,2023-10-10,2023-10-10,DONE,15297,23500,USD,"Lexington, KY, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,Backroad Baptism Tour 2023 Q4,tour_8d655a76-a30e-4003-85c8-c2d55d2dc111,show_a8ea3191-f8a9-4985-88b4-7f05ad05249c,2023-10-12,2023-10-12,DONE,10961,15951,USD,"Greenville, , United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,Backroad Baptism Tour 2023 Q4,tour_8d655a76-a30e-4003-85c8-c2d55d2dc111,show_d498397a-3257-4199-abe6-fadba2b252ad,2023-10-13,2023-10-13,DONE,11535,15000,USD,"Jacksonville, FL, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,Backroad Baptism Tour 2023 Q4,tour_8d655a76-a30e-4003-85c8-c2d55d2dc111,show_7082a6e1-78d8-4a5d-aa0a-8213144bafd3,2023-10-14,2023-10-14,DONE,16883,20000,USD,"Tampa, FL, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,Backroad Baptism Tour 2023 Q4,tour_8d655a76-a30e-4003-85c8-c2d55d2dc111,show_86aff59d-3657-4bfc-ba30-919d400a7262,2023-10-28,2023-10-28,DONE,9349,6552,USD,"Sioux Falls, SD, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,One-Offs Q4,tour_919e0dd3-00ad-4284-8762-81946977a4ad,show_f2c4741f-4d50-4f8f-972b-984d253ab0c6,2023-11-28,2023-11-28,DONE,0,12000,USD,"Fort Worth, , United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,One-Offs Q4,tour_919e0dd3-00ad-4284-8762-81946977a4ad,show_06638591-b836-46a5-9702-068fb6a6d34e,2023-12-01,2023-12-01,CANCELLED,0,17496,USD,"San Jose, CA, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,One-Offs Q4,tour_919e0dd3-00ad-4284-8762-81946977a4ad,show_adafd45e-f151-4432-a1aa-d0b7202298ec,2023-12-03,2023-12-03,DONE,0,0,USD,"Fort Lauderdae, FL, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,One-Offs Q4,tour_919e0dd3-00ad-4284-8762-81946977a4ad,show_a64c1c93-aa7a-4c8e-ad9c-41607ec33732,2023-12-04,2023-12-04,DONE,0,17500,USD,"Rosemont, IL, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,One-Offs Q4,tour_919e0dd3-00ad-4284-8762-81946977a4ad,show_1af1c89b-6181-4610-bb4b-c496a985616d,2023-12-05,2023-12-05,DONE,0,0,USD,"Detroit, , United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,One-Offs Q4,tour_919e0dd3-00ad-4284-8762-81946977a4ad,show_2d93573c-23f8-44e2-812f-47ddbec181ed,2023-12-08,2023-12-08,DONE,0,13595,USD,"New York City, NY, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,One-Offs Q4,tour_919e0dd3-00ad-4284-8762-81946977a4ad,show_e316ca91-85c4-4926-a13c-4375afe3a493,2023-12-09,2023-12-09,DONE,0,7200,USD,"Boston, MA, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,One-Offs Q4,tour_919e0dd3-00ad-4284-8762-81946977a4ad,show_296422eb-347f-4cb5-9e52-9ff389a84ae1,2023-12-11,2023-12-11,DONE,0,18277,USD,"Washington, DC, United States"
Jelly Roll (MH),acct_3e054d05-1a64-40cc-964e-2295ff214d5f,One-Offs Q4,tour_919e0dd3-00ad-4284-8762-81946977a4ad,show_260fe073-2da5-49b7-9dbd-cc99c21569f7,2023-12-12,2023-12-12,DONE,0,19500,USD,"Philadelphia, PA, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_f0c5502a-c3e3-4f0d-bde7-225bf9ac1ce4,2023-01-28,2023-01-28,DONE,2426,1800,USD,"Reno, NV, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_afee28c8-d129-4d9c-bf2b-de6ab6c99224,2023-01-29,2023-01-29,CANCELLED,0,3700,USD,"Los Angeles, CA, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_d51ba442-4e6e-4361-9c8f-b0f6f9d6cb4d,2023-02-21,2023-02-21,DONE,680,1150,USD,"Los Angeles, CA, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_876d32b3-de13-4490-8a52-58db5a3c0d22,2023-02-22,2023-02-22,DONE,389,0,USD,"San Francisco, CA, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_9eb95a2f-e77d-4648-a0b6-cb030387f362,2023-02-24,2023-02-24,DONE,710,0,USD,"Riverside, CA, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_cbd1691c-1ed3-4555-b910-43913fe0a731,2023-02-25,2023-02-25,DONE,513,950,USD,"Phoenix, AZ, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_759c525d-e55c-491a-9618-d719754e7983,2023-02-25,2023-02-25,CANCELLED,0,1200,USD,"Tucson, AZ, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_7a459a45-7079-4b5a-aa96-2e7b294c8287,2023-02-26,2023-02-26,DONE,623,1200,USD,"Tucson, AZ, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_5c8ca96b-7911-40b2-a228-49ad052b187a,2023-02-28,2023-02-28,DONE,456,0,USD,"Albuquerque, NM, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_99c80cba-127c-46d7-aab7-1178924d8246,2023-03-04,2023-03-04,DONE,1099,1700,USD,"Tulsa, OK, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_8c40a3ca-5e38-4d44-b316-9795b7dbb171,2023-03-05,2023-03-05,DONE,542,2300,USD,"Fayetteville, AR, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_a4fb2ec4-a630-4aea-a6dd-e37a89fc497e,2023-03-07,2023-03-07,DONE,775,0,USD,"Atlanta, GA, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_681778a4-a32d-402a-b7a2-bee571021cad,2023-03-08,2023-03-08,DONE,540,900,USD,"Charleston, SC, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_643ea0ce-cac5-428c-94e2-81f42d5c8b0e,2023-03-10,2023-03-10,DONE,703,967,USD,"Durham, NC, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_24e3e565-d64f-4d08-a2c7-75b7fd7ca002,2023-03-11,2023-03-11,DONE,1974,2500,USD,"Montclair, NJ, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_6f018c17-9f04-4193-9426-0e3d9f9caf69,2023-03-12,2023-03-12,DONE,1161,1500,USD,"Huntington, NY, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_c1699cce-46d3-42f2-8c07-34158410dad0,2023-03-14,2023-03-14,DONE,646,0,USD,"Providence, RI, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_9b21058e-08ca-4928-8df3-da1e2cccccb6,2023-03-15,2023-03-15,DONE,805,0,USD,"Portland, ME, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_f5f355af-caf3-48a4-a495-101185d22f49,2023-03-17,2023-03-17,DONE,736,0,USD,"Beverly, MA, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_f6095ecf-410e-45df-a0c6-f9bcf267996f,2023-03-18,2023-03-18,DONE,1372,0,USD,"Bensalem, PA, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_c6eece7b-0357-457b-8351-55dbcaee3522,2023-03-19,2023-03-19,DONE,868,950,USD,"Buffalo, NY, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_08da34d7-77ef-4c7b-89aa-068c4b23b041,2023-03-21,2023-03-21,DONE,806,920,USD,"Indianapolis, IN, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_e25d59a4-3c06-4224-a0e6-792c3b9b52f2,2023-03-22,2023-03-22,DONE,1075,0,USD,"Milwaukee, WI, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_44e3adc4-99a2-4b7b-aeaa-1e3f9ab4bb86,2023-03-24,2023-03-24,DONE,1328,3000,USD,"Chesterfield, Missouri, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_97dca15a-b3c5-439f-ac2c-35988e02eaa4,2023-03-25,2023-03-25,DONE,929,0,USD,"Kansas City, MO, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_08663892-ce1e-46ad-b77c-89931c9c7d70,2023-03-27,2023-03-27,DONE,696,0,USD,"Denver, CO, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_56b333fd-06ab-4ecb-902d-745ff8389a6f,2023-03-29,2023-03-29,DONE,652,1000,USD,"Boise, ID, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_21f8ad9b-f64a-425e-8f4b-8b1e972dfd78,2023-03-31,2023-03-31,DONE,1197,1715,USD,"Spokane, WA, United States"
Jerry Cantrell (MH),acct_1d621864-6265-4451-8ca7-80aa070840ad,Brighten US Tour 2023 (Jan-Apr),tour_77a0c33f-5824-4164-be0f-56cfca719768,show_60890644-7968-4d80-bc6c-144f250e71e3,2023-04-01,2023-04-01,DONE,1125,0,USD,"Tacoma, WA, United States"
Jewel (Manhead),acct_9218aee8-4bad-4610-b23a-aa7ff9848ade,2023,tour_80956185-49e1-4ded-a40c-389a66f0bd11,show_0bd12700-6726-4c24-a3ef-1c0fa3b38c50,2023-06-16,2023-06-16,DONE,800,578,USD,"New Albany, OH, United States"
Jewel (Manhead),acct_9218aee8-4bad-4610-b23a-aa7ff9848ade,2023,tour_80956185-49e1-4ded-a40c-389a66f0bd11,show_012cf8a5-fdd6-4e84-ad62-d1f95ddf74e0,2023-06-17,2023-06-17,DONE,3000,0,USD,"New Lenox, IL, United States"
Jewel (Manhead),acct_9218aee8-4bad-4610-b23a-aa7ff9848ade,Train Support Tour June - August 2022,tour_3fb18576-b6fd-4ac8-a8d6-845e43ecd65b,show_eeafdf46-9fb5-4161-8c7a-676d2410ec8b,2022-06-08,2022-06-08,DONE,5400,20000,USD,"Mansfield, MA, United States"
Jewel (Manhead),acct_9218aee8-4bad-4610-b23a-aa7ff9848ade,Train Support Tour June - August 2022,tour_3fb18576-b6fd-4ac8-a8d6-845e43ecd65b,show_67358d8e-333a-4a5a-a32c-9c052f13006e,2022-06-10,2022-06-10,DONE,7737,15000,USD,"Wantagh, , United States"
Jewel (Manhead),acct_9218aee8-4bad-4610-b23a-aa7ff9848ade,Train Support Tour June - August 2022,tour_3fb18576-b6fd-4ac8-a8d6-845e43ecd65b,show_4276ec40-922e-4daf-a6d6-6f71c9b4380a,2022-06-11,2022-06-11,DONE,9252,25103,USD,"Saratoga Springs, New York, United States"
Jewel (Manhead),acct_9218aee8-4bad-4610-b23a-aa7ff9848ade,Train Support Tour June - August 2022,tour_3fb18576-b6fd-4ac8-a8d6-845e43ecd65b,show_103b0825-a53a-4272-88ec-690b91cd97e2,2022-06-12,2022-06-12,DONE,6860,16500,USD,"Holmdel, NJ, United States"
Jewel (Manhead),acct_9218aee8-4bad-4610-b23a-aa7ff9848ade,Train Support Tour June - August 2022,tour_3fb18576-b6fd-4ac8-a8d6-845e43ecd65b,show_5318607f-e7fe-4ed6-9b3e-564261e3b882,2022-06-14,2022-06-14,DONE,4446,19350,USD,"Camden, NJ, United States"
Jewel (Manhead),acct_9218aee8-4bad-4610-b23a-aa7ff9848ade,Train Support Tour June - August 2022,tour_3fb18576-b6fd-4ac8-a8d6-845e43ecd65b,show_31465bfc-dba2-4515-8b82-60d3c5e463eb,2022-06-15,2022-06-15,DONE,4496,25000,USD,"Bristow, VA, United States"
Jewel (Manhead),acct_9218aee8-4bad-4610-b23a-aa7ff9848ade,Train Support Tour June - August 2022,tour_3fb18576-b6fd-4ac8-a8d6-845e43ecd65b,show_9d1bba12-c5c3-464e-b01f-688888a8f78a,2022-06-17,2022-06-17,DONE,2880,23000,USD,"Burgettstown, , United States"
Jewel (Manhead),acct_9218aee8-4bad-4610-b23a-aa7ff9848ade,Train Support Tour June - August 2022,tour_3fb18576-b6fd-4ac8-a8d6-845e43ecd65b,show_736bfbaa-f8d8-4568-9120-fe963ab17e35,2022-06-18,2022-06-18,DONE,6946,20000,USD,"Cuyahoga Falls, , United States"
